Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,27-junio-2026,27-junio-2026.1,27-junio-2026.2,27-junio-2026.3,27-junio-2026.4,27-junio-2026.5,27-junio-2026.6,27-junio-2026.7,27-junio-2026.8,27-junio-2026.9,27-junio-2026.10,27-junio-2026.11,27-junio-2026.12,27-junio-2026.13,27-junio-2026.14,27-junio-2026.15,27-junio-2026.16,27-junio-2026.17,27-junio-2026.18,27-junio-2026.19,27-junio-2026.20,27-junio-2026.21,27-junio-2026.22,27-junio-2026.23,27-junio-2026.24,27-junio-2026.25,27-junio-2026.26,27-junio-2026.27,27-junio-2026.28,27-junio-2026.29,27-junio-2026.30,27-junio-2026.31,27-junio-2026.32,27-junio-2026.33,27-junio-2026.34,27-junio-2026.35,27-junio-2026.36,27-junio-2026.37,27-junio-2026.38,27-junio-2026.39,27-junio-2026.40,27-junio-2026.41,27-junio-2026.42,27-junio-2026.43,27-junio-2026.44,27-junio-2026.45,27-junio-2026.46,27-junio-2026.47,27-junio-2026.48,27-junio-2026.49,27-junio-2026.50,27-junio-2026.51,27-junio-2026.52,27-junio-2026.53,27-junio-2026.54,27-junio-2026.55,27-junio-2026.56,27-junio-2026.57,27-junio-2026.58,27-junio-2026.59,27-junio-2026.60,27-junio-2026.61,27-junio-2026.62,27-junio-2026.63,27-junio-2026.64,27-junio-2026.65,27-junio-2026.66,27-junio-2026.67,27-junio-2026.68,27-junio-2026.69,27-junio-2026.70,27-junio-2026.71,27-junio-2026.72,27-junio-2026.73,27-junio-2026.74,27-junio-2026.75,27-junio-2026.76,27-junio-2026.77,27-junio-2026.78,27-junio-2026.79,27-junio-2026.80,27-junio-2026.81,27-junio-2026.82,27-junio-2026.83,27-junio-2026.84,27-junio-2026.85,27-junio-2026.86,27-junio-2026.87,27-junio-2026.88,27-junio-2026.89,27-junio-2026.90,27-junio-2026.91,27-junio-2026.92,27-junio-2026.93,27-junio-2026.94,27-junio-2026.95,27-junio-2026.96,27-junio-2026.97,27-junio-2026.98,27-junio-2026.99,27-junio-2026.100,27-junio-2026.101,27-junio-2026.102,27-junio-2026.103,27-junio-2026.104,27-junio-2026.105,27-junio-2026.106,27-junio-2026.107,27-junio-2026.108,27-junio-2026.109,27-junio-2026.110,27-junio-2026.111,27-junio-2026.112,27-junio-2026.113,27-junio-2026.114,27-junio-2026.115,27-junio-2026.116,27-junio-2026.117,27-junio-2026.118,27-junio-2026.119,27-junio-2026.120,27-junio-2026.121,27-junio-2026.122,27-junio-2026.123,27-junio-2026.124,27-junio-2026.125,27-junio-2026.126,27-junio-2026.127,27-junio-2026.128,27-junio-2026.129,27-junio-2026.130,27-junio-2026.131,27-junio-2026.132,27-junio-2026.133,27-junio-2026.134,27-junio-2026.135,27-junio-2026.136,27-junio-2026.137,27-junio-2026.138,27-junio-2026.139,27-junio-2026.140,27-junio-2026.141,27-junio-2026.142,27-junio-2026.143,27-junio-2026.144,27-junio-2026.145,27-junio-2026.146,27-junio-2026.147,27-junio-2026.148,27-junio-2026.149,27-junio-2026.150,27-junio-2026.151,27-junio-2026.152,27-junio-2026.153,27-junio-2026.154,27-junio-2026.155,27-junio-2026.156,27-junio-2026.157,27-junio-2026.158,27-junio-2026.159,27-junio-2026.160,27-junio-2026.161,27-junio-2026.162,27-junio-2026.163,27-junio-2026.164,27-junio-2026.165,27-junio-2026.166,27-junio-2026.167,27-junio-2026.168,27-junio-2026.169,27-junio-2026.170,27-junio-2026.171,27-junio-2026.172,27-junio-2026.173,27-junio-2026.174,27-junio-2026.175,27-junio-2026.176,27-junio-2026.177,27-junio-2026.178,27-junio-2026.179,27-junio-2026.180,27-junio-2026.181,27-junio-2026.182,27-junio-2026.183,27-junio-2026.184,27-junio-2026.185,27-junio-2026.186,27-junio-2026.187,27-junio-2026.188,27-junio-2026.189,27-junio-2026.190,27-junio-2026.191
Subir,NEX,Blq.11,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","43,12","2,0","34,69","5,0","42,57","18,0","40,85","3,0","30,69","9,0","27,72","4,0","28,98","11,0","21,29","11,0","14,97","13,0","7,90","11,0","10,58","1,0","3,84","6,0","3,58","16,0","3,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","2,89","8,0","2,92","8,0","2,98","8,0","3,37","8,0","6,78","8,0","4,84","8,0","14,15","9,0","23,79","8,0","31,79","1,0","33,12","2,0","44,70","0,0","47,98",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.12,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","43,50","4,0","34,73","4,0","42,91","9,0","41,30","34,0","31,03","7,0","27,87","9,0","29,53","9,0","21,55","10,0","15,09","10,0","8,31","9,0","10,84","16,0","3,91","2,0","5,31","41,0","3,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","3,09","5,0","2,93","24,0","2,99","16,0","3,38","8,0","6,92","8,0","4,88","6,0","14,25","6,0","24,24","9,0","32,83","1,0","33,59","1,0","44,80","1,0","47,99",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.13,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","45,21","1,0","34,90","7,0","43,18","1,0","41,38","9,0","31,22","9,0","28,47","25,0","30,62","17,0","22,08","16,0","15,26","1,0","8,39","7,0","10,88","9,0","3,92","1,0","7,68","13,0","3,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","3,99","2,0","3,12","6,0","3,00","6,0","3,40","25,0","7,05","8,0","4,89","9,0","14,84","9,0","24,54","6,0","33,17","7,0","33,86","7,0","45,76","1,0","48,05",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.14,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","35,03","2,0","43,97","4,0","41,58","9,0","31,39","30,0","28,78","10,0","31,65","21,0","22,78","19,0","15,61","16,0","8,54","17,0","10,92","7,0","3,93",,,"2,0","4,07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","5,63","1,0","4,10","10,0","3,01","8,0","3,42","6,0","7,18","8,0","4,91","16,0","15,15","9,0","25,45","3,0","33,64","7,0","34,33","4,0","47,38","1,0","48,28",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.15,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","35,36","1,0","44,44","2,0","41,63","9,0","31,73","18,0","29,26","21,0","32,38","26,0","23,41","21,0","15,98","19,0","8,70","27,0","11,19","27,0","3,95",,,"1,0","5,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","5,85","3,0","3,02","2,0","3,43","8,0","7,34","6,0","4,96","16,0","15,66","8,0","25,76","2,0","33,77","10,0","35,82","1,0","48,43","0,0","51,15",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.16,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","35,48","1,0","45,20","7,0","42,49","7,0","32,39","17,0","29,96","16,0","33,00","7,0","24,15","7,0","16,16","18,0","8,81","4,0","11,32","4,0","3,96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","3,21","3,0","3,44","5,0","7,45","5,0","5,01","3,0","15,94","16,0","26,71","8,0","33,89","3,0","37,12","1,0","49,74","1,0","53,35",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.17,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,0","35,73","1,0","45,47","11,0","43,03","12,0","33,49","11,0","31,47","12,0","34,88","4,0","24,41","11,0","16,53","18,0","9,00","7,0","11,38","7,0","3,97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","4,69","2,0","3,71","2,0","8,01","2,0","5,22","2,0","16,50","5,0","27,51","3,0","35,21","0,0","38,88","5,0","52,99","0,0","54,23",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.18,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","37,01","1,0","47,84","1,0","45,64","6,0","39,83","6,0","45,21","6,0","57,96","6,0","45,11","6,0","32,93","6,0","17,35","6,0","24,58","6,0","5,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","6,80","5,0","4,03","5,0","14,58","5,0","7,91","5,0","32,94","5,0","53,22","5,0","59,75","4,0","54,87","0,0","57,28","1,0","54,36",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.19,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","38,61","2,0","51,38","2,0","80,30","2,0","83,29","2,0","96,78","2,0","127,90","2,0","102,47","2,0","76,58","2,0","38,46","2,0","49,53","2,0","9,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","7,60","1,0","34,46","1,0","17,31","1,0","79,63","1,0","128,40","1,0","142,13","1,0","135,82","1,0","136,70","1,0","91,19",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.20,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","41,11","1,0","60,65","1,0","125,80","1,0","154,64","1,0","189,01","1,0","247,97","1,0","192,02","1,0","137,27","1,0","65,82","1,0","79,80","1,0","13,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","11,32","1,0","53,61","1,0","28,04","1,0","137,18","1,0","235,86","1,0","278,05","1,0","280,17","1,0","281,31","1,0","174,22",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,TTE,Blq. 1,Divisible,,"77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00","77,0","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,VM2,Blq. 1,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0","5,65","7,0","1,02","7,0","0,50","7,0","0,32","7,0","0,00","7,0","0,00","7,0","0,00","7,0","0,00","7,0","0,00","8,0","0,00","8,0","0,00","9,0","0,00","9,0","0,00","10,0","0,00","10,0","0,00","11,0","0,00","11,0","0,00","12,0","0,00","12,0","0,00","13,0","0,00","13,0","0,00","13,0","0,00","14,0","0,00","14,0","0,00","14,0","0,00","15,0","0,00","15,0","0,00","15,0","0,00","16,0","0,00","16,0","0,00","17,0","0,00","17,0","0,22","17,0","0,28","18,0","0,35","18,0","0,72","18,0","3,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,WM1,Blq. 1,Divisible,,"2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","4,0","0,15","5,0","0,15","3,0","0,15","3,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","1,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","12,0","0,15","24,0","0,15","31,0","0,15","30,0","0,15","7,0","0,15","7,0","0,15","7,0","0,15","7,0","0,15","12,0","0,15","10,0","0,15","10,0","0,15","10,0","0,15","11,0","0,15","11,0","0,15","12,0","0,15","13,0","0,15","12,0","0,15","12,0","0,15","12,0","0,15","12,0","0,15","14,0","0,15","12,0","0,15","14,0","0,15","14,0","0,15","7,0","0,15","7,0","0,15","7,0","0,15","8,0","0,15","3,0","0,15","5,0","0,15","4,0","0,15","5,0","0,15","6,0","0,15","5,0","0,15","4,0","0,15","4,0","0,15","2,0","0,15","2,0","0,15","1,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15","2,0","0,15"
Subir,WM1,Blq. 2,Divisible,,"2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","4,0","0,08","5,0","0,08","3,0","0,08","3,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","1,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","12,0","0,08","24,0","0,08","31,0","0,08","30,0","0,08","7,0","0,08","7,0","0,08","7,0","0,08","7,0","0,08","12,0","0,08","10,0","0,08","10,0","0,08","10,0","0,08","11,0","0,08","11,0","0,08","12,0","0,08","13,0","0,08","12,0","0,08","12,0","0,08","12,0","0,08","12,0","0,08","14,0","0,08","12,0","0,08","14,0","0,08","14,0","0,08","7,0","0,08","7,0","0,08","7,0","0,08","8,0","0,08","3,0","0,08","5,0","0,08","4,0","0,08","5,0","0,08","6,0","0,08","5,0","0,08","4,0","0,08","4,0","0,08","2,0","0,08","2,0","0,08","1,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08","2,0","0,08"
Bajar,AC2,Blq. 1,Indivisible,,"25,0","21,70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,0","0,80",,,,,,,"102,0","4,80","95,0","5,10","86,0","7,40","77,0","8,40","67,0","9,80","61,0","10,30","59,0","10,70","56,0","11,70","54,0","11,80","51,0","13,50","48,0","14,10","44,0","16,00","41,0","15,20","38,0","16,00","33,0","16,50","30,0","17,80","27,0","18,80"
Bajar,ACC,Blq. 1,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,0","29,24","34,0","30,54","35,0","29,40","35,0","30,22","34,0","31,26","34,0","31,37","35,0","30,60","34,0","31,64","35,0","30,86","34,0","31,87","35,0","31,02","34,0","31,97","34,0","31,97","35,0","31,07","35,0","31,09","35,0","31,07","34,0","31,87","35,0","30,94","34,0","31,22","35,0","30,27","35,0","30,28","34,0","31,80","35,0","30,35","35,0","30,20","35,0","30,04","35,0","29,87","35,0","29,66","35,0","29,30","35,0","28,90","34,0","29,31","35,0","27,94","35,0","27,25","35,0","26,71","34,0","27,12","34,0","26,87","35,0","25,80","35,0","25,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajar,AXC,Blq. 1,Indivisible,,"5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","10,0","0,84","10,0","0,84","10,0","0,84","10,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","7,0","0,84","9,0","0,84","9,0","0,84","9,0","0,84","9,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84","5,0","0,84"
Bajar,AXP,Blq. 1,Indivisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,0","0,00","193,0","0,00","210,0","0,00","225,0","0,00","379,0","0,00","373,0","0,00","365,0","0,00","288,0","0,00","299,0","0,00","307,0","0,00","314,0","0,00","319,0","0,00","323,0","0,00","324,0","0,00","325,0","0,00","325,0","0,00","325,0","0,00","325,0","0,00","325,0","0,00","324,0","0,00","319,0","0,00","299,0","0,00","292,0","0,00","284,0","0,00","288,0","0,00","277,0","0,00","264,0","0,00","251,0","0,00","236,0","0,00","346,0","0,00","188,0","0,00","171,0","0,00","152,0","0,00","133,0","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajar,BBE,Blq. 1,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,0","13,59","62,0","17,34","62,0","20,07","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","26,12","62,0","23,31","62,0","24,06","62,0","20,29","62,0","16,16","62,0","13,19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajar,CEP,Blq. 1,Divisible,,"0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00","0,0","0,00"
Bajar,EBC,Blq. 1,Divisible,,"4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42","4,0","1,42"
Bajar,EBC,Blq. 2,Divisible,,"2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43","2,0","1,43"
Bajar,EBC,Blq. 3,Divisible,,"2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44","2,0","1,44"
Bajar,EBC,Blq. 4,Divisible,,"2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45","2,0","1,45"
Bajar,EBC,Blq. 5,Divisible,,"1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46","1,0","1,46"
Bajar,EBC,Blq. 6,Divisible,,"5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47","5,0","1,47"
